id,EAP,HPL,MWS
id00737,0.9999986886978149,1.1295528565824497e-06,2.029306074291526e-07
id24476,0.9996379613876343,0.00019961007637903094,0.00016246085579041392
id03044,0.6004279851913452,0.024676956236362457,0.37489503622055054
id26746,0.9819778800010681,0.0018319544615224004,0.016190100461244583
id10776,0.020169395953416824,6.994058026066341e-07,0.9798299074172974
id06266,0.03414125367999077,7.091357838362455e-05,0.9657878279685974
id13362,4.739287760457955e-05,0.9999525547027588,1.2667976001523584e-08
id09335,0.9999958276748657,8.507738957774791e-10,4.193201220914489e-06
id15894,0.0008526573656126857,0.9991422891616821,5.036410129832802e-06
id15866,0.0036066430620849133,0.0037095120642334223,0.9926838278770447
id25763,0.9898456335067749,0.00024333981855306774,0.009911070577800274
id01091,1.8121887990218966e-08,0.9999997615814209,2.8874021040792286e-07
id11647,0.9991957545280457,0.000747323501855135,5.687959128408693e-05
id19671,2.1723804699558258e-10,0.0002028074231930077,0.9997971653938293
id18007,0.00011976573296124116,0.009657837450504303,0.9902224540710449
id01473,0.0025176529306918383,0.9974823594093323,1.3968309175993454e-08
id07169,0.005376892630010843,0.04091817885637283,0.9537048935890198
id05484,5.887093590395409e-11,4.502427890153843e-13,1.0
id18452,0.9984683394432068,0.0015307277208194137,9.197661938742385e-07
id27490,0.9986940026283264,0.0011231247335672379,0.00018287095008417964
id11050,0.5843221545219421,0.41492190957069397,0.000755894638132304
id07588,0.34950464963912964,1.910054197651334e-05,0.6504762172698975
id21194,0.9862228035926819,0.0016187761211767793,0.012158392928540707
id07282,0.00010092676529893652,2.3751881599309854e-05,0.9998753070831299
id03652,0.9995182752609253,6.268762149375107e-07,0.0004811483377125114
id04009,1.1346162864356302e-05,0.9965575933456421,0.003431040095165372
id27188,0.7244781851768494,5.419656190497335e-07,0.27552130818367004
id19554,0.9559086561203003,0.007626053877174854,0.036465249955654144
id04072,0.9989669322967529,4.2129563553316984e-06,0.001028888626024127
id19023,0.9387184977531433,0.06111288070678711,0.0001686310861259699
id08801,0.0002870244497898966,2.6896484996541403e-05,0.9996861219406128
id08893,0.1517079472541809,2.3382034441965516e-07,0.8482918739318848
id03644,4.6857732971528065e-11,1.0,3.060429340506765e-11
id00579,0.395263671875,0.0005572618101723492,0.6041790843009949
id15631,0.9998045563697815,0.00019533373415470123,1.5920635121347004e-07
id07828,0.36094605922698975,0.6390370726585388,1.6857084119692445e-05
id00411,4.1072657040786e-05,0.9999353885650635,2.3446278646588326e-05
id26553,0.5025054812431335,0.4792983829975128,0.018196191638708115
id05221,3.357219247845933e-05,9.818486024215645e-10,0.9999663829803467
id20958,0.9999979734420776,3.400270953690665e-09,2.0850948203587905e-06
id19691,0.9999991655349731,1.2831902207466328e-10,8.602257253187418e-07
id10400,0.9999901056289673,7.113494575605728e-06,2.757594984359457e-06
id16157,0.00010108125570695847,2.0123589461462643e-09,0.9998989105224609
id26110,2.1933288962827646e-07,0.9999997615814209,5.331187225010581e-08
id26270,0.0689794197678566,0.9310204386711121,6.708219046913655e-08
id04157,1.0,3.0660717020847272e-12,2.348915983593769e-12
id24711,0.9977675676345825,6.06092736762931e-12,0.0022323986049741507
id05534,0.006569686345756054,1.04211505913554e-06,0.9934292435646057
id21712,0.6822883486747742,0.31771156191825867,7.680780811369914e-08
id03280,0.0027597323060035706,0.00018991553224623203,0.9970502853393555
id14997,2.1426851617434295e-06,3.400036918677074e-09,0.9999978542327881
id21964,5.7679304887869876e-08,1.3828766623025061e-14,1.0
id20963,1.613124936739041e-06,7.8628898947386e-09,0.9999983310699463
id08635,0.00303081632591784,0.9968884587287903,8.074387005763128e-05
id16390,1.861229793576058e-05,0.8100250363349915,0.18995629251003265
id16486,0.979189395904541,6.470613698184025e-07,0.020809827372431755
id14367,0.004040714353322983,0.8847930431365967,0.1111663281917572
id10560,0.9999066591262817,7.71731833992817e-07,9.257921192329377e-05
id14106,0.022544195875525475,3.7281431559677003e-06,0.9774520397186279
id09668,0.9942072629928589,0.005770078394562006,2.2585169062949717e-05
id18250,0.999340832233429,0.0001981824025278911,0.00046096413279883564
id26648,0.992256760597229,5.620329102384858e-05,0.007687055505812168
id27314,1.0,7.650725172656471e-17,9.334168637673002e-13
id04581,9.99598000817059e-07,2.9415241442620754e-07,0.9999986886978149
id06405,3.599894853323349e-06,0.9999963045120239,6.42470823208896e-08
id17908,5.144567012393964e-07,3.0383379839848956e-11,0.9999995231628418
id07217,0.10386061668395996,2.6890218578046188e-05,0.8961125612258911
id17285,7.650527550140396e-06,4.995313052091888e-10,0.9999923706054688
id19589,0.6548532843589783,0.20246940851211548,0.14267729222774506
id15916,0.6791021823883057,0.019294550642371178,0.3016033172607422
id26239,0.9997149109840393,3.766820668715809e-07,0.00028472000849433243
id20163,0.9960134029388428,1.8508644643588923e-05,0.003968080040067434
id22845,7.107269539119443e-06,0.00010289513011230156,0.9998899698257446
id11509,0.9999963045120239,3.5777954963123193e-06,1.6025714444367622e-07
id26789,0.012101134285330772,0.24009805917739868,0.7478008270263672
id24679,0.27088838815689087,0.7291109561920166,6.736564728271333e-07
id19832,0.9992701411247253,3.998608917754609e-06,0.0007257579709403217
id11724,0.9999988079071045,3.4770934576044965e-07,8.713621468814381e-07
id01539,0.9999880790710449,2.0415418475749902e-06,9.87969724519644e-06
id22039,0.9924654960632324,4.678580808104016e-06,0.007529813796281815
id07621,2.893380269597401e-06,1.3669190224163685e-09,0.9999971389770508
id16398,1.510056790721137e-05,0.9998201727867126,0.00016466379747726023
id15932,0.32256534695625305,9.025615668178943e-07,0.6774337291717529
id17054,0.0001555626658955589,0.9998438358306885,5.717118369830132e-07
id23487,0.8221009373664856,2.3697557480772957e-05,0.1778753250837326
id16099,8.234580491262022e-06,0.999991774559021,2.1258910187782476e-09
id25225,0.9999997615814209,1.2018163886295952e-07,1.6349768827694788e-07
id18173,9.787071576283779e-06,0.9999812841415405,8.984146006696392e-06
id24856,0.9999992847442627,3.5810387544188416e-08,6.901543088133621e-07
id14760,0.0007659713155589998,0.0014591761864721775,0.9977747797966003
id25291,0.8995835781097412,0.10041620582342148,2.5535638314977405e-07
id16267,0.9855585098266602,5.093070853945392e-07,0.014441017061471939
id07922,8.1826547102537e-06,1.5703234268471533e-08,0.999991774559021
id20870,0.9873842000961304,6.225509423529729e-06,0.012609532102942467
id21780,5.6274195230798796e-05,0.999943733215332,4.830527444710242e-08
id21309,0.999998927116394,1.1919226716727849e-09,1.079948674487241e-06
id05849,0.0031706918962299824,0.9968289732933044,3.903984122644033e-07
id16246,4.921638719679322e-06,2.4190525437006727e-05,0.9999709129333496
id25081,5.0229318730998784e-05,0.9999493360519409,5.195441303840198e-07
id06468,0.03588061034679413,0.9637649059295654,0.0003544383798725903
id13842,0.0005475301877595484,0.9994482398033142,4.12627741752658e-06
id23976,2.1199890909429087e-07,4.903139370071585e-07,0.9999992847442627
id25649,0.9999902248382568,8.888510483195944e-10,9.762157787918113e-06
id26815,4.711590736405924e-05,0.9975475668907166,0.0024052762892097235
id09343,1.2860350580012891e-05,3.8505891808426895e-09,0.9999871253967285
id03120,0.0013384937774389982,0.00010047863906947896,0.9985610842704773
id16638,0.9999274015426636,1.8734048978785722e-08,7.261379505507648e-05
id18625,5.520320337382145e-05,1.3965171092422679e-05,0.9999308586120605
id01679,0.9998887777328491,1.9443079679604125e-07,0.00011099616676801816
id17137,2.6094435270351823e-06,0.9999973773956299,1.218373046896204e-08
id14684,6.404045052477159e-06,3.6189735652669697e-09,0.9999935626983643
id01671,0.000865495705511421,8.022987458389252e-05,0.9990542531013489
id27271,0.9995577931404114,7.162834236330851e-13,0.00044214341323822737
id16321,0.9999988079071045,3.653533653391605e-08,1.196007474391081e-06
id07468,1.5414709508831947e-08,1.0,5.680171502424336e-13
id20777,5.9038669064648275e-08,1.9098744985512894e-07,0.9999997615814209
id26036,0.9999985694885254,1.439865854990785e-06,1.980715147453793e-09
id23135,9.266183769796044e-05,4.080637154402211e-06,0.9999032020568848
id07669,2.3079930542735383e-05,1.8535669141783728e-06,0.9999750852584839
id00142,0.0018786875298246741,0.998113751411438,7.6067103691457305e-06
id12357,0.9926992058753967,1.066641971192439e-06,0.007299679797142744
id08890,3.7264487673382973e-07,0.9998264908790588,0.00017317809397354722
id21379,6.853009892893169e-08,0.9999998807907104,2.0164410072243122e-11
id12099,0.4073188006877899,0.005687353666871786,0.5869938135147095
id06503,0.9509531855583191,0.00014545369776897132,0.04890137538313866
id14408,2.078991145904041e-10,1.0,3.3041979707847927e-16
id17370,0.9997745156288147,0.00022553071903530508,4.0828946126780785e-12
id25432,1.0,1.2652173753124885e-09,8.252237115868866e-09
id10132,0.8513457775115967,0.0005164381582289934,0.14813768863677979
id27069,7.375273867182841e-07,0.9994681477546692,0.0005311692366376519
id11515,0.9987408518791199,0.0012592258863151073,1.0295672092652808e-09
id01323,0.9999985694885254,1.1812979892056319e-06,2.854110334737925e-07
id22520,3.080921544551529e-07,5.055740270876186e-09,0.9999996423721313
id03293,4.329483999754302e-05,2.74752776086018e-10,0.9999567270278931
id19708,0.00046722107799723744,5.244132594839357e-08,0.9995326995849609
id22346,0.9999786615371704,1.6352058596069696e-09,2.1287278286763467e-05
id27744,0.9983818531036377,2.2706230083713308e-05,0.0015953585971146822
id04004,1.0,2.015922984099916e-10,4.281618055978001e-14
id09476,0.9753294587135315,0.02276749536395073,0.0019029730465263128
id01582,2.7579171728575602e-06,9.713734705485422e-09,0.9999972581863403
id23782,0.8705087304115295,0.12827670574188232,0.0012145338114351034
id03403,3.030149571259244e-07,6.781984751569325e-08,0.9999996423721313
id11119,0.000657917931675911,0.9993245601654053,1.7464339180151e-05
id16681,0.9859439134597778,0.014055904000997543,2.7583695327848545e-07
id16399,0.9999998807907104,6.02921659265121e-08,9.040547754857187e-10
id22630,0.9604334235191345,0.0395662821829319,3.467789895239548e-07
id27950,0.7413930892944336,3.468349802915327e-07,0.25860655307769775
id00046,0.9996747970581055,0.00020443172252271324,0.0001208883331855759
id25556,0.008635474368929863,9.69209213508293e-05,0.9912676215171814
id16039,1.0,1.7992767649063768e-12,2.799964849819342e-13
id09110,0.9999998807907104,9.736385031544614e-10,1.0692440355342114e-07
id19881,0.9999971389770508,2.817270114974235e-06,2.5138621653070237e-12
id21735,0.9999709129333496,1.0112357813341077e-05,1.8948523575090803e-05
id02023,0.9974163770675659,0.0004978770157322288,0.0020857234485447407
id01230,0.00022656626242678612,0.9995548129081726,0.00021862868743482977
id14916,9.047135449691268e-07,2.7502210286911577e-08,0.9999990463256836
id04944,9.791818200710622e-08,0.9999998807907104,9.966407255035392e-09
id04349,0.05089760571718216,0.792378306388855,0.15672403573989868
id22580,4.301164608477848e-06,0.9999731779098511,2.2534622985403985e-05
id00343,0.9969974756240845,0.0030025411397218704,1.2216484490679136e-09
id14218,0.00010903311340371147,0.9989033937454224,0.0009875476825982332
id10546,0.9973588585853577,0.002639468526467681,1.6174949450942222e-06
id05627,0.018365904688835144,4.6437362470896915e-05,0.9815876483917236
id13735,1.3093532334751412e-11,1.0,5.395774382854768e-10
id01525,9.10825292521622e-06,0.006798480171710253,0.9931923747062683
id25242,0.9183131456375122,0.0806036964058876,0.0010831579566001892
id17077,0.026940843090415,1.8044564740193891e-06,0.9730573892593384
id05672,0.9884351491928101,0.01156439445912838,4.5592560127261095e-07
id22404,0.10399285703897476,0.8937991261482239,0.00220800400711596
id25704,8.756676834309474e-06,0.9953061938285828,0.0046849800273776054
id00903,0.9999998807907104,1.6339109265572915e-07,2.38730563095757e-10
id15496,0.9417977929115295,0.05734490975737572,0.0008572847582399845
id09903,0.03749348223209381,1.319978526481691e-08,0.9625065326690674
id03419,0.999910831451416,2.6352074300461936e-08,8.921882545109838e-05
id06647,0.0018295531626790762,8.881198709786986e-08,0.9981703758239746
id16700,0.010849184356629848,0.9891506433486938,9.437374615117733e-08
id08983,1.0,2.4929605046963843e-08,8.372579018978143e-11
id20782,0.9960070252418518,0.00040670944144949317,0.0035862985532730818
id24494,0.9999130964279175,1.1586694199650083e-05,7.538402132922783e-05
id10495,5.433895694295643e-06,0.9978241920471191,0.0021703364327549934
id21262,0.7207316160202026,7.091631459843484e-07,0.27926766872406006
id25689,2.799390358632081e-06,3.098435397141941e-10,0.9999972581863403
id03705,0.047317024320364,0.07255309075117111,0.8801299333572388
id01187,0.00494082598015666,0.9949742555618286,8.493615314364433e-05
id24649,0.5253884196281433,0.4746115505695343,1.2025523687952955e-08
id12629,0.0008513014181517065,2.7242576194907997e-08,0.9991486072540283
id15211,0.0003644761454779655,0.9996342658996582,1.2285757975405431e-06
id13170,2.0278621377656236e-06,0.002297806553542614,0.9977001547813416
id14801,0.3499726355075836,0.00040552334394305944,0.649621844291687
id18525,0.9998880624771118,9.730210877023637e-06,0.0001021852731355466
id21963,0.9999047517776489,9.503261389909312e-05,2.1682107842480036e-07
id23746,5.932256044616224e-06,1.5663268460031077e-09,0.9999940395355225
id18216,0.0004500493232626468,0.0002596404810901731,0.9992902278900146
id16493,2.203708569792351e-12,9.611082421139128e-22,1.0
id12987,4.5208852839095925e-07,0.9997316002845764,0.00026788105606101453
id04814,0.9040005207061768,0.00034637193311937153,0.09565314650535583
id18602,0.00329425185918808,4.6314454008045125e-12,0.9967057108879089
id23173,2.3817674499326813e-09,1.0,1.3079978072871867e-11
id21165,0.730950653553009,0.22442379593849182,0.044625625014305115
id26123,0.3555731177330017,0.640038013458252,0.004388826433569193
id22608,0.00011655353591777384,0.0004311488301027566,0.9994522929191589
id21139,0.999951958656311,1.0118589699459335e-07,4.787756552104838e-05
id21853,0.004875898826867342,0.9951122403144836,1.1882946637342684e-05
id24128,0.3269577622413635,0.6502220034599304,0.022820202633738518
id15666,0.3539482057094574,0.0008929580799303949,0.6451588273048401
id11552,0.8507406115531921,0.14922493696212769,3.439040301600471e-05
id17621,6.905753707542317e-06,0.9998476505279541,0.0001454683515476063
id20001,0.22329020500183105,0.776287853717804,0.0004219056572765112
id14166,3.192315125488676e-05,0.9999680519104004,6.1597406862679e-13
id24108,0.994926929473877,0.005072629079222679,5.276090178085724e-07
id19871,2.4425828113600057e-13,1.0,6.5083263223186805e-09
id22361,0.01627224311232567,0.000199149435502477,0.9835286140441895
id21065,0.002428948413580656,0.1753893941640854,0.8221816420555115
id20749,0.9994485974311829,0.000548681418877095,2.6991619961336255e-06
id20898,3.075754406722808e-08,1.0,1.4278119797594968e-09
id10398,6.113060226198286e-05,2.280682338096085e-06,0.999936580657959
id03578,0.9975922107696533,1.5903344774415018e-06,0.0024062269367277622
id25932,0.9999932050704956,5.130743829795392e-08,6.8283047767181415e-06
id11133,9.97093320620479e-06,1.3712752888750401e-07,0.9999898672103882
id15794,0.9881978631019592,0.0017353129805997014,0.010066786780953407
id24479,0.9915726184844971,0.008313114754855633,0.00011424973490647972
id09563,6.000644134473987e-05,0.9999382495880127,1.7378729353367817e-06
id11279,1.529677683720365e-05,0.9986746311187744,0.0013102045049890876
id26680,0.9999210834503174,1.0062800592791632e-09,7.887458195909858e-05
id20529,0.13168363273143768,0.00011211100354557857,0.8682042956352234
id11761,0.05537574738264084,0.9445950984954834,2.9153134164516814e-05
id02337,3.200521518920141e-07,0.9999996423721313,7.33993352208806e-11
id04890,1.765360138961114e-05,1.6268214722003904e-06,0.9999806880950928
id15707,8.547303309569543e-07,6.721057843606104e-08,0.9999990463256836
id26204,1.865241938503459e-05,0.0006503498880192637,0.999330997467041
id15611,0.9994779229164124,0.0003492919495329261,0.00017271353863179684
id17714,0.29550862312316895,7.200699474196881e-05,0.7044193744659424
id15392,0.9926283359527588,0.005649857688695192,0.0017218065913766623
id14685,0.7933375239372253,0.20663802325725555,2.4479464627802372e-05
id02508,0.004711678717285395,0.9950131773948669,0.00027510421932674944
id12406,1.0,4.024096056376436e-10,1.3069280033195518e-11
id24096,0.00018852230277843773,0.9997879862785339,2.3423603124683723e-05
id19837,0.999993085861206,5.179584832148976e-07,6.39560721538146e-06
id25565,5.4776890578978055e-08,2.657375361425629e-11,1.0
id27598,0.9990566372871399,6.742570985807106e-05,0.0008759447373449802
id26085,1.0,2.531889142787236e-09,8.368352677479152e-10
id17400,2.5616370749048656e-06,0.008679380640387535,0.9913181066513062
id04501,0.999984860420227,1.603403802619141e-06,1.3537503946281504e-05
id02468,6.743508862427916e-08,3.0750835211534877e-09,0.9999998807907104
id07394,0.9703903198242188,0.029541555792093277,6.809469778090715e-05
id18917,0.7853275537490845,0.21415093541145325,0.0005215794080868363
id14083,0.9999524354934692,4.712079680757597e-05,4.6096454298094613e-07
id22675,4.671861161820168e-11,1.7981280961976154e-06,0.9999982118606567
id27343,4.031001935800305e-06,3.2429587008664384e-05,0.9999635219573975
id23206,0.0883672684431076,0.04459013417363167,0.8670426607131958
id11105,2.132620465999935e-06,0.9999978542327881,5.424294347022851e-10
id21017,1.5469910294996225e-06,1.401052287519633e-07,0.9999983310699463
id13716,0.9523669481277466,2.7418485842645168e-05,0.04760560765862465
id00352,0.000915959186386317,0.9990829229354858,1.104575744648173e-06
id12173,0.07191547006368637,1.0278797162754927e-05,0.9280742406845093
id15008,0.004352522548288107,0.995646059513092,1.4725937944604084e-06
id23347,0.9606149792671204,0.038283538073301315,0.0011014806805178523
id23939,0.00011580109276110306,3.05707573033942e-07,0.9998838901519775
id12090,0.0047953762114048,0.9952045679092407,1.204143842414851e-07
id08307,2.2961969534662785e-06,0.999997615814209,8.403529960787637e-08
id21316,0.00010463620128575712,0.9526326656341553,0.04726272076368332
id16457,0.9981604218482971,4.190415552329796e-07,0.001839072210714221
id23808,8.072593118413351e-07,2.7626613245956833e-06,0.9999964237213135
id12826,2.8227345865161624e-06,0.9999971389770508,6.129059482162802e-10
id16819,8.77540085042483e-09,7.615028941622415e-13,1.0
id15128,0.9898104667663574,0.010180850513279438,8.719194738660008e-06
id14953,4.630878538591787e-05,0.9999179840087891,3.575886876205914e-05
id04083,0.9999585151672363,2.1794521671836264e-05,1.9709023035829887e-05
id00773,1.1564109627215657e-05,0.9999876022338867,8.630786965113657e-07
id24585,4.85670454963838e-07,7.073408050928265e-05,0.9999288320541382
id01362,0.024417629465460777,4.19018033426255e-06,0.9755781292915344
id04514,0.10315266996622086,0.8968349695205688,1.2280926966923289e-05
id19075,0.9997343420982361,0.0002601435990072787,5.531087936105905e-06
id06283,1.0,1.2435824814360785e-08,7.512395517944234e-14
id19848,1.9847663443317565e-11,1.0,1.5425723198791985e-10
id02566,0.0003085077041760087,0.999660849571228,3.0668379622511566e-05
id26973,0.9984954595565796,2.147717594880305e-07,0.001504350220784545
id09333,5.237778532318771e-05,5.819753212676915e-08,0.9999475479125977
id21745,2.908738281348633e-07,0.0001574225607328117,0.9998422861099243
id27167,4.711605015472742e-06,0.999995231628418,4.907128037245911e-09
id08481,0.00015040264406707138,0.9998493194580078,2.0946127676779724e-07
id19456,0.99221271276474,0.007775339297950268,1.194863307318883e-05
id01495,1.0,4.464198610776293e-08,2.831796741542547e-10
id15069,0.0983898714184761,6.027390918461606e-05,0.9015498757362366
id18174,2.23499537241878e-05,2.195167603247228e-09,0.9999775886535645
id14450,0.0001980250235646963,0.8149493932723999,0.1848526895046234
id04149,2.1913203454460017e-05,0.9999780654907227,5.455202067849996e-09
id10972,1.1508976967888884e-05,1.5391879770731975e-08,0.9999884366989136
id05547,8.121053696186209e-08,0.9988701939582825,0.0011297118617221713
id17670,0.03689384460449219,0.9420111179351807,0.021094979718327522
id04740,0.8778924942016602,0.03419222682714462,0.08791525661945343
id24842,1.255464849236887e-05,1.2698343709871551e-08,0.9999874830245972
id26895,0.59159916639328,5.158264371196708e-10,0.40840083360671997
id15591,0.9999978542327881,4.458200635326648e-07,1.6308322301483713e-06
id20895,0.051131509244441986,0.9488685131072998,9.359641062189894e-09
id11532,6.474290437097352e-09,5.220502849456743e-11,1.0
id16516,3.3461122761480055e-09,1.4777874479676711e-09,1.0
id14940,0.6719122529029846,0.32808780670166016,2.81197044815773e-11
id17152,0.9999979734420776,1.7937412621904514e-06,1.8199558837750374e-07
id12870,0.00033050449565052986,0.9996695518493652,4.6065636638559226e-08
id17405,0.9988691210746765,2.338055764994351e-06,0.001128526171669364
id22274,9.647064258544447e-10,1.0,7.152887310235556e-11
id08337,2.6220764084428083e-06,4.624028861144325e-06,0.9999927282333374
id19549,0.9822450876235962,0.015961188822984695,0.0017937577795237303
id19195,0.9999992847442627,6.837080945842899e-07,4.5265117876169825e-08
id11564,0.9992770552635193,0.000722923839930445,1.821853445882482e-09
id26771,1.3550552346863753e-10,0.01695679873228073,0.9830431342124939
id24955,0.00032653097878210247,0.9972756505012512,0.002397777047008276
id22140,0.9999998807907104,1.571590757922306e-13,1.7558970455411327e-07
id19920,0.057550277560949326,9.11175323560498e-13,0.942449688911438
id09807,4.170863654451296e-09,0.9999871253967285,1.292676188313635e-05
id27426,0.9999854564666748,6.436535215925687e-08,1.4402858141693287e-05
id22006,1.0,1.1469712291045653e-08,4.759566074596933e-10
id10604,0.18913523852825165,9.754903294378892e-05,0.8107672333717346
id11017,8.21186404209584e-07,0.999991774559021,7.412489594571525e-06
id14335,0.00017523020505905151,2.1314388032322995e-09,0.9998248219490051
id08707,0.9841020703315735,0.0119314668700099,0.003966475836932659
id15869,0.003208128735423088,0.004796420689672232,0.9919954538345337
id20593,1.0,1.0320378995842816e-09,5.418456350270162e-09
id07428,2.490255246812012e-05,0.9999750852584839,6.236130969256015e-12
id11527,0.00022909778635948896,0.00012053404498146847,0.9996503591537476
id14901,0.9467237591743469,0.0009192264988087118,0.052356962114572525
id19733,0.9999992847442627,6.63684218693561e-08,5.410969947661215e-07
id24677,0.00019034060824196786,0.9994182586669922,0.00039132905658334494
id26656,1.6832103202565896e-14,7.997782902082538e-19,1.0
id11707,0.9999923706054688,1.132399574998999e-06,6.510918865387794e-06
id26218,0.0005521720158867538,0.9994383454322815,9.405875971424393e-06
id19262,4.116248874197481e-06,1.838268872234039e-06,0.9999940395355225
id24905,0.5645653605461121,0.0647670328617096,0.37066760659217834
id09170,0.9995098114013672,3.5416503578744596e-06,0.00048664413043297827
id05772,5.156815404916415e-06,9.742010576019311e-08,0.9999947547912598
id25405,0.17088638246059418,3.124437716905959e-05,0.8290823698043823
id18491,8.84300607140176e-06,5.269071223779065e-08,0.9999910593032837
id07780,0.9997382760047913,8.666199278195563e-07,0.0002609392104204744
id01689,0.9999338388442993,2.2960408387007192e-05,4.3163778173038736e-05
id17498,1.8968735915336765e-08,4.149327104130407e-09,1.0
id19964,0.322002649307251,0.677997350692749,5.4005003136126106e-08
id14525,1.2417697803357441e-07,2.598266712894315e-09,0.9999998807907104
id26363,1.5957386453879785e-11,1.0979888195481943e-13,1.0
id07108,0.08837087452411652,0.0013284877641126513,0.9103006720542908
id11692,0.9999992847442627,6.672989911749028e-07,7.672408486314453e-09
id10891,5.5718724070175085e-06,0.000491234939545393,0.9995031356811523
id16743,0.002390060108155012,0.43704918026924133,0.5605607628822327
id11556,0.985626757144928,0.014373288489878178,1.0679566564419929e-08
id09116,0.9752029776573181,0.02476762793958187,2.9463477403623983e-05
id24015,0.9826197624206543,0.016644377261400223,0.0007358425064012408
id00347,9.219797192372425e-08,9.729654948387179e-08,0.9999997615814209
id06284,0.0002601889136712998,5.671115559380269e-06,0.999734103679657
id18794,3.041418949578656e-06,0.9999967813491821,8.491269198884766e-08
id10702,1.121328452313719e-08,0.9999990463256836,9.642067198001314e-07
id19239,6.974597113185155e-07,3.498013545488732e-10,0.9999992847442627
id26016,0.021670754998922348,0.248528391122818,0.729800820350647
id26227,0.9898895621299744,0.0052796644158661366,0.004830901511013508
id05367,0.0876261293888092,0.9122565984725952,0.00011720477050403133
id09568,0.9049234986305237,0.00010405140346847475,0.09497241675853729
id04660,1.0,6.155410209318646e-11,6.608277119957151e-11
id04744,1.0,3.5751241966863745e-08,1.6534438262993945e-09
id07251,0.006948335096240044,0.9802219271659851,0.012829731218516827
id25977,1.4491243760517136e-09,1.0,1.2459387688235068e-10
id06244,9.180856181956187e-07,1.4281407003172153e-12,0.9999990463256836
id24560,0.002682328224182129,0.9972966313362122,2.1010600903537124e-05
id05091,0.0020475653000175953,0.26986637711524963,0.7280860543251038
id27248,2.769113052636385e-05,0.862978994846344,0.13699336349964142
id12528,0.08427654206752777,0.9077346324920654,0.007988848723471165
id27322,0.21459487080574036,0.0010708270128816366,0.7843343615531921
id27213,0.8212355375289917,0.00020006547856610268,0.17856433987617493
id18588,1.0,1.851740011327152e-10,1.342583596380953e-11
id14485,0.009797569364309311,0.49060988426208496,0.4995926320552826
id27475,0.0006324792047962546,0.0756315067410469,0.9237360954284668
id02280,0.0002133403322659433,0.9887282848358154,0.011058345437049866
id24083,3.1653253245167434e-05,0.999790608882904,0.00017765782831702381
id02321,0.00018761325918603688,1.1990128001571065e-08,0.9998124241828918
id10299,1.33586866013502e-06,7.903041068790806e-12,0.9999986886978149
id27680,0.9999990463256836,9.762313766259467e-07,1.5537800213127895e-10
id17607,2.0407728129612224e-07,7.390100904558494e-07,0.9999990463256836
id06661,0.06663777679204941,0.012479249387979507,0.9208829402923584
id23860,0.8845365047454834,0.0007021798519417644,0.1147613599896431
id26850,1.4288099592363324e-08,0.9999982118606567,1.8336016864850535e-06
id16484,0.9979285001754761,1.8626239750574314e-07,0.0020712728146463633
id15302,0.0036676370073109865,1.4530822056713077e-07,0.9963322281837463
id21138,0.31253328919410706,0.68619304895401,0.0012736620847135782
id02525,0.11587195843458176,0.8841232061386108,4.8934598453342915e-06
id12608,5.914435519116523e-07,0.9999986886978149,6.864700594633177e-07
id23863,0.00019423814956098795,4.630896360824366e-13,0.999805748462677
id01755,0.9999467134475708,1.7659575135553496e-08,5.3307296184357256e-05
id10567,0.999794065952301,2.491262785042636e-05,0.00018101684690918773
id08445,0.6749632954597473,0.3116511404514313,0.013385587371885777
id18146,0.15871545672416687,0.0005085630109533668,0.8407760262489319
id22263,0.9980674386024475,7.550800546596292e-06,0.0019250658806413412
id13537,0.0005947814788669348,1.7147043507304005e-10,0.9994052648544312
id19985,0.9802907705307007,6.691269760494833e-11,0.019709231331944466
id08053,0.6619409918785095,2.2884303234604886e-06,0.3380567133426666
id18959,1.8078796237830375e-09,1.0,8.46383035814531e-14
id06641,1.6392643374274485e-05,0.999983549118042,1.2005447747043263e-09
id27291,3.385576974324067e-06,0.9999819993972778,1.4678644220111892e-05
id16124,0.010352905839681625,2.9265863759064814e-06,0.9896441698074341
id18221,0.2105552703142166,5.67155609587644e-07,0.7894441485404968
id25670,0.9998177886009216,1.889338636829052e-05,0.0001633427309570834
id18472,0.9999997615814209,1.0182956700077739e-09,2.0850976056863146e-07
id10302,0.9983495473861694,2.339238525106424e-10,0.0016505199018865824
id07721,2.1544596506828384e-07,0.9999997615814209,3.688912642019204e-08
id22148,6.459526247226677e-08,4.239550889906241e-06,0.9999957084655762
id04724,4.5038864304736137e-10,1.0,1.4102988742104028e-11
id03980,0.741266667842865,0.25185975432395935,0.0068736085668206215
id11982,0.9994199275970459,0.0005356454057618976,4.439790063770488e-05
id05566,3.8375133044610266e-06,0.9999961853027344,3.0019708940898227e-09
id13235,0.013542857952415943,0.9860304594039917,0.0004267008334863931
id24524,0.9994331002235413,3.336907320772298e-05,0.0005335754249244928
id26783,0.0005230295937508345,1.178468433948865e-09,0.999476969242096
id02220,0.01181232649832964,0.9867092967033386,0.0014782928628847003
id17163,1.0,1.1813225636418678e-13,4.316356339018057e-08
id21903,0.7862253189086914,0.008911865763366222,0.2048628330230713
id13350,5.365576782878634e-08,2.2784405473430525e-09,1.0
id07036,0.9999440908432007,9.43429068200885e-09,5.5958520533749834e-05
id09150,0.9492384195327759,0.007056758273392916,0.043704804033041
id22042,3.7790907754242653e-06,4.1810679363152303e-07,0.9999958276748657
